phase FPC1 FPC2 FPC3 FPC4 mean
23.6 0.026115 -0.046265 0.059240000000000015 0.05316799999999999 0.9866069999999999
23.7 0.025263000000000008 -0.04660999999999999 0.055314 0.053085999999999994 0.991542
23.8 0.024408999999999986 -0.046942 0.05136399999999999 0.052997000000000016 0.9964759999999999
23.9 0.023547000000000012 -0.047244999999999995 0.047364 0.0529 1.00141
24.0 0.022684999999999983 -0.047547 0.043363 0.05280099999999999 1.0061520000000002
24.1 0.021821000000000007 -0.047837000000000005 0.03934 0.052699000000000024 1.010767
24.2 0.020948999999999995 -0.048099 0.035264000000000004 0.05258499999999999 1.015383
24.3 0.02007700000000001 -0.048359 0.031188999999999995 0.05247199999999999 1.0199989999999999
24.4 0.019203000000000026 -0.048607 0.02709199999999999 0.052354999999999985 1.0246140000000001
24.5 0.018320999999999976 -0.048826999999999995 0.022942000000000004 0.052226999999999996 1.02923
24.6 0.017438999999999982 -0.049045 0.018792000000000003 0.052098000000000005 1.033672
24.7 0.016554999999999986 -0.049252 0.01462200000000001 0.05196700000000001 1.03797
24.8 0.01566199999999998 -0.049428999999999994 0.01039699999999999 0.05182400000000001 1.0422669999999998
24.9 0.014769999999999978 -0.049605 0.006172999999999998 0.051682000000000006 1.046564
25.0 0.013874999999999998 -0.049772 0.0019290000000000002 0.051533999999999996 1.0508609999999998
25.1 0.012973000000000012 -0.049906 -0.002370999999999998 0.051376000000000005 1.0551590000000002
25.2 0.012070999999999998 -0.050040999999999995 -0.006669999999999995 0.051219000000000015 1.059301
25.3 0.011166999999999982 -0.050165 -0.010986999999999997 0.05105699999999999 1.0632800000000002
25.4 0.010255000000000014 -0.050258000000000004 -0.015361 0.050883999999999985 1.067259
25.5 0.00934199999999999 -0.05035100000000001 -0.019734999999999996 0.05071299999999998 1.071237
25.6 0.008427000000000018 -0.050434 -0.024125999999999995 0.050537 1.075216
25.7 0.007505000000000012 -0.050484 -0.028575000000000003 0.050348000000000004 1.079195
25.8 0.0065820000000000045 -0.050535 -0.033023 0.05016100000000001 1.0830289999999998
25.9 0.005660999999999999 -0.050579 -0.03747400000000001 0.04996399999999998 1.086667
26.0 0.00473800000000002 -0.050597 -0.041932000000000004 0.049729999999999996 1.0903039999999997
26.1 0.003816000000000014 -0.050616 -0.046391 0.04949600000000001 1.0939420000000002
26.2 0.002900999999999987 -0.050637 -0.050803 0.04922900000000002 1.0975789999999996
26.3 0.0020190000000000208 -0.050666 -0.055015 0.04882399999999998 1.101218
26.4 0.0011380000000000001 -0.050695000000000004 -0.059228 0.04841899999999999 1.104697
26.5 0.00026399999999998647 -0.050727 -0.063392 0.047980999999999996 1.107901
26.6 -0.0005730000000000179 -0.050771 -0.06733 0.04738899999999999 1.111106
26.7 -0.0014100000000000223 -0.050816 -0.071266 0.04679900000000001 1.1143100000000001
26.8 -0.00223799999999999 -0.050862 -0.075159 0.046177000000000024 1.1175129999999998
26.9 -0.003029000000000004 -0.050922 -0.078822 0.045401 1.120717
27.0 -0.003821000000000019 -0.050981 -0.082483 0.044624 1.1237880000000002
27.1 -0.004604999999999998 -0.051042000000000004 -0.086104 0.04382 1.126548
27.2 -0.005351999999999996 -0.051115999999999995 -0.08949 0.04285800000000001 1.129308
27.3 -0.006096999999999991 -0.051191 -0.092876 0.04189499999999999 1.132069
27.4 -0.00683700000000001 -0.051267 -0.096226 0.040908 1.13483
27.5 -0.007537999999999989 -0.051357 -0.09933700000000001 0.03976000000000002 1.137591
27.6 -0.008237999999999995 -0.051447 -0.10244800000000001 0.03861200000000001 1.140243
27.7 -0.008934999999999998 -0.051538 -0.10552600000000001 0.037443000000000004 1.14256
27.8 -0.009589999999999987 -0.051643 -0.10836 0.036109 1.1448770000000001
27.9 -0.010245000000000004 -0.051747 -0.11119599999999999 0.034775 1.147194
28.0 -0.010895999999999989 -0.051853 -0.114003 0.03342200000000001 1.1495110000000002
28.1 -0.011505999999999988 -0.051974 -0.116562 0.03190299999999999 1.1518279999999999
28.2 -0.012115999999999988 -0.052093 -0.11912199999999999 0.030382999999999993 1.154064
28.3 -0.012722999999999984 -0.052213999999999997 -0.121657 0.028848000000000013 1.155938
28.4 -0.013286999999999993 -0.052349 -0.123941 0.027143 1.157811
28.5 -0.013852000000000003 -0.052483999999999996 -0.126226 0.025436999999999987 1.1596840000000002
28.6 -0.01441300000000001 -0.05262 -0.12849 0.023719000000000018 1.1615570000000002
28.7 -0.014934000000000003 -0.05277 -0.130498 0.021827999999999986 1.163431
28.8 -0.015452999999999995 -0.052919 -0.132506 0.01993700000000001 1.1652509999999998
28.9 -0.015969999999999984 -0.053071 -0.1345 0.018034999999999995 1.16668
29.0 -0.016444999999999987 -0.053236000000000006 -0.13623200000000002 0.015959 1.16811
29.1 -0.01691899999999999 -0.0534 -0.137965 0.013882000000000005 1.16954
29.2 -0.01739099999999999 -0.053565999999999996 -0.139686 0.011798000000000003 1.1709690000000001
29.3 -0.017820000000000003 -0.053746 -0.141144 0.009535999999999989 1.1723990000000002
29.4 -0.018248999999999987 -0.053926999999999996 -0.1426 0.007273000000000002 1.173801
29.5 -0.018677 -0.054107 -0.14405099999999998 0.0050060000000000104 1.1747880000000002
29.6 -0.019060999999999995 -0.054303000000000004 -0.145232 0.0025580000000000047 1.175774
29.7 -0.01944499999999999 -0.054497000000000004 -0.14641300000000002 0.00010999999999999899 1.1767600000000003
29.8 -0.019828000000000012 -0.05469299999999999 -0.147592 -0.002339999999999981 1.177747
29.9 -0.020169999999999993 -0.054908000000000005 -0.148502 -0.004947000000000007 1.1787330000000003
30.0 -0.02051 -0.055124000000000006 -0.149412 -0.007553999999999977 1.1797190000000002
30.1 -0.02085199999999998 -0.055339 -0.150321 -0.010161000000000003 1.180368
30.2 -0.021180000000000004 -0.05563 -0.151 -0.012608000000000008 1.181017
30.3 -0.021508 -0.055922999999999994 -0.151679 -0.015054000000000012 1.1816659999999999
30.4 -0.021835999999999994 -0.05621500000000001 -0.152357 -0.017499999999999988 1.1823149999999998
30.5 -0.022160999999999986 -0.05660199999999999 -0.152821 -0.019689000000000012 1.1829649999999998
30.6 -0.022486000000000006 -0.05699 -0.153282 -0.021873000000000004 1.183613
30.7 -0.022809999999999997 -0.057378 -0.153741 -0.024056000000000022 1.184047
30.8 -0.023132000000000014 -0.05785799999999999 -0.153991 -0.02598700000000001 1.184466
30.9 -0.023453 -0.058342 -0.154233 -0.027908000000000016 1.1848849999999997
31.0 -0.02377499999999999 -0.058825999999999996 -0.154474 -0.029828999999999994 1.185304
31.1 -0.024093000000000003 -0.059398999999999993 -0.154509 -0.031501000000000015 1.185723
31.2 -0.02441199999999999 -0.059979000000000005 -0.15453199999999997 -0.033158999999999994 1.1861429999999997
31.3 -0.024730000000000002 -0.06055800000000001 -0.154556 -0.03481799999999999 1.1863599999999999
31.4 -0.02504500000000001 -0.061225999999999996 -0.154376 -0.036230999999999985 1.186549
31.5 -0.025359999999999994 -0.061901 -0.15418 -0.03762700000000001 1.186737
31.6 -0.025675000000000003 -0.06257599999999999 -0.153985 -0.039023 1.1869269999999998
31.7 -0.02598600000000001 -0.063338 -0.153591 -0.04017799999999999 1.1871159999999998
31.8 -0.026296999999999987 -0.064108 -0.153177 -0.04131199999999999 1.187305
31.9 -0.026609999999999995 -0.064878 -0.152764 -0.04244400000000001 1.187306
32.0 -0.026917999999999997 -0.065735 -0.15215399999999998 -0.043342000000000006 1.1872660000000002
32.1 -0.027226 -0.06660100000000001 -0.15152300000000002 -0.044213 1.1872250000000002
32.2 -0.027534000000000003 -0.067466 -0.150892 -0.04508400000000001 1.1871840000000002
32.3 -0.027839000000000003 -0.068417 -0.15006599999999998 -0.045720999999999984 1.187144
32.4 -0.028144000000000002 -0.069378 -0.149217 -0.046329999999999996 1.187103
32.5 -0.028449000000000002 -0.07033999999999999 -0.148367 -0.04693800000000001 1.1868880000000002
32.6 -0.028751 -0.071385 -0.14732699999999999 -0.047317 1.1866169999999998
32.7 -0.029051999999999994 -0.072441 -0.146259 -0.047663 1.1863469999999998
32.8 -0.02935399999999999 -0.07349800000000001 -0.145191 -0.048008999999999996 1.1860760000000001
32.9 -0.02965200000000001 -0.07463700000000001 -0.143936 -0.048129000000000005 1.185806
33.0 -0.029949999999999977 -0.075789 -0.14265 -0.048213 1.1855349999999998
33.1 -0.030248999999999998 -0.07694100000000001 -0.141365 -0.04829700000000001 1.1851040000000002
33.2 -0.030544000000000016 -0.078174 -0.13989400000000002 -0.048159 1.1846039999999998
33.3 -0.030838999999999978 -0.07942300000000001 -0.13839100000000001 -0.04798 1.184103
33.4 -0.031132999999999994 -0.08067099999999999 -0.136886 -0.047800999999999996 1.183603
33.5 -0.03142600000000001 -0.081997 -0.13520100000000002 -0.047404 1.1831019999999999
33.6 -0.031715999999999994 -0.083341 -0.133479 -0.04696299999999999 1.182601
33.7 -0.03200799999999998 -0.084684 -0.131757 -0.04652099999999999 1.181962
33.8 -0.03229699999999999 -0.086105 -0.129857 -0.045867 1.181246
33.9 -0.032585 -0.08754399999999998 -0.127917 -0.045163999999999996 1.1805280000000002
34.0 -0.032872999999999986 -0.08898199999999999 -0.125977 -0.044461 1.179811
34.1 -0.03315699999999999 -0.090432 -0.12400799999999998 -0.043674 1.1790939999999999
34.2 -0.033440000000000025 -0.09188299999999999 -0.12203 -0.042867 1.178377
34.3 -0.033722 -0.093335 -0.12005199999999999 -0.042059 1.1776049999999998
34.4 -0.033999 -0.094746 -0.11815299999999998 -0.041264999999999996 1.1767919999999998
34.5 -0.034274 -0.09614700000000001 -0.11627700000000002 -0.040475 1.175979
34.6 -0.034548999999999996 -0.097548 -0.1144 -0.039685 1.1751660000000002
34.7 -0.03481900000000002 -0.09890900000000001 -0.112601 -0.038909 1.174354
34.8 -0.03508799999999998 -0.10025999999999999 -0.11082600000000001 -0.038136 1.173541
34.9 -0.035356 -0.101609 -0.10905100000000001 -0.037363999999999994 1.172694
35.0 -0.03561799999999998 -0.10292100000000001 -0.107351 -0.036605 1.171815
35.1 -0.035879999999999995 -0.10422100000000001 -0.105677 -0.035851999999999995 1.170936
35.2 -0.036140000000000005 -0.105519 -0.10400299999999998 -0.035097 1.1700579999999998
35.3 -0.03639600000000001 -0.10678099999999999 -0.102404 -0.034356000000000005 1.1691789999999997
35.4 -0.036650000000000016 -0.10803000000000001 -0.100831 -0.033618999999999996 1.1683000000000001
35.5 -0.03690299999999999 -0.109278 -0.09925800000000001 -0.032882 1.167391
35.6 -0.03715200000000002 -0.11049 -0.09775800000000001 -0.032159 1.1664470000000002
35.7 -0.037399000000000016 -0.11168699999999998 -0.09628700000000001 -0.031439 1.165502
35.8 -0.03764500000000001 -0.112885 -0.09481500000000001 -0.030721 1.1645579999999998
35.9 -0.037888000000000005 -0.114046 -0.093416 -0.030015 1.1636130000000002
36.0 -0.038126999999999994 -0.11519299999999999 -0.092045 -0.029314 1.162669
36.1 -0.03836599999999998 -0.11633999999999999 -0.09067499999999999 -0.028613 1.161698
36.2 -0.038600999999999996 -0.11745000000000001 -0.08937400000000001 -0.027925000000000002 1.1606880000000002
36.3 -0.038833000000000006 -0.118546 -0.088105 -0.027241 1.1596769999999998
36.4 -0.03906499999999999 -0.11964200000000001 -0.086836 -0.026557 1.1586660000000002
36.5 -0.03929300000000002 -0.120704 -0.08563599999999999 -0.025886999999999997 1.1576559999999998
36.6 -0.039517 -0.121749 -0.08446799999999999 -0.025221 1.1566460000000003
36.7 -0.039743 -0.122794 -0.0833 -0.024556 1.155613
36.8 -0.039963000000000026 -0.123805 -0.0822 -0.023901000000000002 1.1545359999999998
36.9 -0.040180999999999994 -0.1248 -0.081133 -0.023254 1.1534599999999997
37.0 -0.04039899999999999 -0.125794 -0.080067 -0.022607 1.152384
37.1 -0.04061200000000001 -0.12675599999999998 -0.079066 -0.021971 1.151307
37.2 -0.040823 -0.127699 -0.0781 -0.02134 1.1502299999999999
37.3 -0.041033000000000014 -0.128642 -0.07713500000000001 -0.02071 1.149136
37.4 -0.04124 -0.129553 -0.076234 -0.020092 1.147994
37.5 -0.04144299999999998 -0.130446 -0.075369 -0.019480000000000004 1.146851
37.6 -0.04164699999999999 -0.13133899999999998 -0.07450499999999999 -0.018868000000000003 1.1457089999999999
37.7 -0.04184600000000002 -0.1322 -0.07370299999999999 -0.01826699999999999 1.1445659999999998
37.8 -0.042041999999999996 -0.133042 -0.072941 -0.017672 1.143424
37.9 -0.042238 -0.133884 -0.07217799999999999 -0.017078000000000003 1.142275
38.0 -0.042430999999999996 -0.134688 -0.07145099999999999 -0.016486999999999995 1.1411010000000001
38.1 -0.04261999999999999 -0.13546799999999998 -0.070747 -0.015896999999999994 1.139927
38.2 -0.042810000000000015 -0.136249 -0.070043 -0.015306999999999994 1.1387529999999997
38.3 -0.042996000000000006 -0.13698 -0.069322 -0.014704999999999996 1.1375790000000001
38.4 -0.043181 -0.137677 -0.068591 -0.014093000000000008 1.136406
38.5 -0.04336499999999999 -0.138374 -0.06786099999999999 -0.013482000000000008 1.135237
38.6 -0.043546 -0.139022 -0.06711299999999999 -0.012856999999999993 1.134102
38.7 -0.043725000000000014 -0.13963399999999998 -0.06635100000000001 -0.012222999999999998 1.1329669999999998
38.8 -0.043904 -0.140247 -0.065591 -0.01158999999999999 1.1318320000000002
38.9 -0.04408000000000001 -0.140812 -0.064813 -0.010942000000000007 1.130697
39.0 -0.044253000000000015 -0.14134000000000002 -0.064022 -0.010285000000000002 1.1295620000000002
39.1 -0.04442700000000002 -0.141868 -0.06323100000000001 -0.009628999999999999 1.1284310000000002
39.2 -0.044598 -0.142351 -0.062423000000000006 -0.008958999999999995 1.1273360000000001
39.3 -0.044766 -0.142795 -0.061603000000000005 -0.008279999999999996 1.1262419999999997
39.4 -0.044934 -0.143239 -0.060782 -0.0076010000000000105 1.125148
39.5 -0.045099 -0.14363900000000002 -0.059945 -0.0069079999999999975 1.124054
39.6 -0.045260999999999996 -0.14399900000000002 -0.059093999999999994 -0.006205999999999989 1.1229609999999999
39.7 -0.04542499999999999 -0.14435800000000001 -0.058243 -0.005503999999999995 1.121867
39.8 -0.045583999999999986 -0.144675 -0.057377 -0.004789000000000002 1.1208139999999998
39.9 -0.045742000000000005 -0.14495 -0.056496000000000005 -0.004063999999999998 1.1197610000000002
40.0 -0.045898999999999995 -0.145225 -0.055615 -0.0033389999999999947 1.1187080000000003
40.1 -0.04605299999999998 -0.145459 -0.05472 -0.002603000000000008 1.1176560000000002
40.2 -0.046204999999999996 -0.14565 -0.05380800000000001 -0.0018559999999999965 1.116603
40.3 -0.04635700000000001 -0.145841 -0.052898 -0.0011069999999999969 1.11555
40.4 -0.04650700000000002 -0.14599099999999998 -0.051972 -0.0003489999999999882 1.1145359999999997
40.5 -0.046653 -0.146098 -0.051031999999999994 0.0004210000000000047 1.113525
40.6 -0.04679900000000001 -0.146205 -0.050091 0.0011919999999999986 1.1125129999999999
40.7 -0.046944000000000013 -0.14627300000000001 -0.04913599999999999 0.0019729999999999887 1.111501
40.8 -0.04708499999999999 -0.14629499999999998 -0.048165000000000006 0.0027660000000000046 1.110489
40.9 -0.04722599999999999 -0.146319 -0.04719400000000001 0.0035600000000000076 1.1094770000000003
41.0 -0.04736399999999999 -0.146303 -0.046209999999999994 0.004362999999999978 1.1085029999999998
41.1 -0.047500000000000014 -0.146241 -0.045209000000000006 0.00517999999999999 1.107531
41.2 -0.04763600000000001 -0.14618 -0.044208000000000004 0.005996000000000001 1.10656
41.3 -0.047769000000000006 -0.146081 -0.043195000000000004 0.006820999999999994 1.10559
41.4 -0.047899 -0.14593499999999998 -0.042163 0.007658999999999999 1.1046190000000002
41.5 -0.04803000000000002 -0.145789 -0.041133 0.008499000000000007 1.1036479999999997
41.6 -0.048158000000000006 -0.14560800000000002 -0.04009 0.009346999999999994 1.1027099999999999
41.7 -0.04828299999999999 -0.145377 -0.03902800000000001 0.010207999999999995 1.1017780000000001
41.8 -0.04840799999999998 -0.145147 -0.037966999999999994 0.011068999999999996 1.1008459999999998
41.9 -0.04853000000000002 -0.144891 -0.036896000000000005 0.011938000000000004 1.099914
42.0 -0.048651 -0.144597 -0.03581 0.012816999999999995 1.098982
42.1 -0.04876999999999998 -0.144304 -0.034722 0.013694999999999985 1.09805
42.2 -0.048888000000000015 -0.14402700000000002 -0.033632999999999996 0.01457 1.097092
42.3 -0.04900300000000002 -0.143775 -0.032540000000000006 0.015437000000000006 1.096128
42.4 -0.049116999999999994 -0.14352199999999998 -0.031447 0.016303999999999985 1.0951640000000002
42.5 -0.049231 -0.143292 -0.03035199999999999 0.017166000000000015 1.0941989999999997
42.6 -0.049340999999999996 -0.143098 -0.029255999999999997 0.018019000000000007 1.093235
42.7 -0.04945100000000002 -0.142903 -0.028158999999999997 0.018871 1.092271
42.8 -0.04956000000000002 -0.142729 -0.027061 0.019717999999999986 1.0912570000000001
42.9 -0.049666000000000016 -0.142593 -0.025960999999999998 0.02055499999999999 1.0902260000000001
43.0 -0.04977100000000001 -0.142455 -0.024861999999999995 0.021392999999999995 1.0891950000000001
43.1 -0.049875 -0.14233900000000002 -0.023760000000000003 0.02222400000000002 1.0881640000000001
43.2 -0.04997600000000002 -0.142259 -0.022655999999999996 0.02304600000000001 1.0871320000000002
43.3 -0.05007800000000001 -0.142181 -0.021553000000000003 0.023867 1.0861010000000002
43.4 -0.050177 -0.14212 -0.020448 0.024683999999999984 1.0850250000000001
43.5 -0.050273999999999985 -0.142098 -0.019341999999999998 0.025489999999999985 1.083926
43.6 -0.05037 -0.14207599999999998 -0.018234999999999994 0.026296999999999987 1.082827
43.7 -0.05046499999999998 -0.142073 -0.017127000000000003 0.027097999999999983 1.0817299999999999
43.8 -0.05055699999999999 -0.14210899999999999 -0.016017000000000003 0.027889999999999998 1.080631
43.9 -0.050649 -0.142145 -0.014906999999999997 0.028681000000000012 1.0795320000000002
44.0 -0.05074000000000001 -0.142198 -0.013795999999999996 0.029467999999999994 1.0783939999999999
44.1 -0.05082699999999998 -0.142292 -0.012683 0.030242999999999992 1.0772280000000003
44.2 -0.050914000000000015 -0.142386 -0.011569000000000003 0.03101899999999999 1.0760630000000002
44.3 -0.05100000000000002 -0.142495 -0.010454000000000005 0.031790999999999986 1.074897
44.4 -0.05108299999999999 -0.142647 -0.009337999999999999 0.032552 1.073732
44.5 -0.051165000000000016 -0.142797 -0.008221 0.03331200000000001 1.0725660000000001
44.6 -0.05124699999999999 -0.14296399999999998 -0.007102999999999998 0.03406799999999999 1.071364
44.7 -0.05132400000000001 -0.14317300000000002 -0.005982999999999995 0.03481400000000001 1.0701319999999999
44.8 -0.051401999999999975 -0.143382 -0.004862000000000005 0.03555900000000001 1.068899
44.9 -0.051479 -0.143605 -0.0037410000000000013 0.03630000000000003 1.067667
45.0 -0.05155199999999999 -0.143872 -0.0026179999999999953 0.03703000000000001 1.0664339999999999
45.1 -0.051626000000000005 -0.144138 -0.0014939999999999953 0.03775999999999999 1.065201
45.2 -0.051697999999999994 -0.144418 -0.00037000000000000227 0.03848700000000002 1.0639370000000001
45.3 -0.051766000000000006 -0.144742 0.0007580000000000017 0.03920199999999999 1.0626379999999997
45.4 -0.05183599999999999 -0.145066 0.0018840000000000037 0.03991599999999998 1.061337
45.5 -0.051903000000000005 -0.145403 0.003012000000000001 0.040626999999999996 1.0600380000000003
45.6 -0.051967999999999986 -0.145785 0.004143000000000001 0.041327 1.0587389999999999
45.7 -0.05203200000000002 -0.14616500000000002 0.005273 0.04202600000000001 1.0574390000000002
45.8 -0.052095 -0.146559 0.006404 0.04272200000000001 1.0560930000000002
45.9 -0.052154000000000006 -0.146994 0.007537000000000002 0.043403 1.054683
46.0 -0.05221299999999998 -0.147431 0.008668999999999996 0.04408299999999998 1.053273
46.1 -0.052271999999999985 -0.147867 0.009798000000000001 0.04474600000000001 1.051863
46.2 -0.05232300000000001 -0.148304 0.010911000000000004 0.04534300000000002 1.050453
46.3 -0.052373 -0.14874 0.012024 0.04593899999999998 1.0490430000000002
46.4 -0.052421999999999996 -0.149173 0.013131000000000004 0.046514 1.047528
46.5 -0.05246300000000001 -0.149588 0.014216 0.047000000000000014 1.0458299999999998
46.6 -0.052503999999999995 -0.150005 0.015300999999999995 0.047484 1.044134
46.7 -0.05254299999999998 -0.150416 0.01638 0.04795200000000002 1.0424360000000001
46.8 -0.05257500000000001 -0.150811 0.017437 0.04832499999999998 1.040739
46.9 -0.052605999999999986 -0.151206 0.018492999999999996 0.04869999999999999 1.0390409999999999
47.0 -0.052635000000000015 -0.151598 0.019545 0.04905799999999999 1.0372500000000002
47.1 -0.05265600000000001 -0.151972 0.020573 0.049322000000000005 1.035246
47.2 -0.052678 -0.152345 0.021601000000000002 0.04958599999999999 1.0332409999999999
47.3 -0.052696999999999994 -0.152717 0.022625 0.04983400000000002 1.0312359999999998
47.4 -0.052708000000000005 -0.15307 0.023624 0.049988000000000005 1.0292320000000001
47.5 -0.052719000000000016 -0.153424 0.024624999999999994 0.05014100000000002 1.027228
47.6 -0.052729 -0.153774 0.025620999999999998 0.05028100000000002 1.025149
47.7 -0.052731 -0.154106 0.026591999999999998 0.05032400000000001 1.0228380000000001
47.8 -0.052732 -0.154439 0.027562999999999997 0.05036600000000002 1.020526
47.9 -0.052733 -0.15476800000000002 0.028532000000000002 0.050397 1.018214
48.0 -0.05272299999999999 -0.15508 0.029475 0.050328999999999985 1.0159029999999998
48.1 -0.052714999999999984 -0.155391 0.030417999999999997 0.050261 1.0135910000000001
48.2 -0.052706 -0.155701 0.031359 0.05018199999999998 1.0112240000000001
48.3 -0.05268800000000001 -0.155991 0.032274 0.05000399999999999 1.008606
48.4 -0.052668999999999994 -0.156282 0.033188 0.04982599999999998 1.0059869999999997
48.5 -0.052649 -0.15657000000000001 0.034101000000000006 0.04963799999999999 1.0033680000000003
48.6 -0.052621 -0.15684 0.034987000000000004 0.049349000000000004 1.0007509999999997
48.7 -0.052592 -0.157109 0.035874 0.04905899999999999 0.9981320000000002
48.8 -0.052563 -0.157378 0.036759 0.048763999999999974 0.9954770000000002
48.9 -0.05252600000000002 -0.157627 0.037617 0.04836399999999999 0.99255
49.0 -0.052487000000000006 -0.15787600000000002 0.038474999999999995 0.047963000000000006 0.989625
49.1 -0.05244800000000002 -0.158123 0.039332000000000006 0.04755899999999999 0.9866999999999999
49.2 -0.052399 -0.15835100000000002 0.040162 0.047047000000000005 0.9837749999999998
49.3 -0.05235200000000001 -0.158579 0.040991 0.04653700000000002 0.9808489999999999
49.4 -0.05230299999999999 -0.158806 0.041821 0.04602300000000001 0.977905
49.5 -0.052244999999999986 -0.15901300000000002 0.04262300000000001 0.045402 0.9746730000000001
49.6 -0.05218600000000001 -0.159221 0.043424000000000004 0.04478099999999999 0.9714400000000001
49.7 -0.05212800000000001 -0.159427 0.044225 0.044157 0.968208
49.8 -0.05206000000000002 -0.159613 0.044998 0.04342599999999999 0.9649749999999999
49.9 -0.051992999999999984 -0.1598 0.045771000000000006 0.04269299999999998 0.9617439999999999
50.0 -0.051924 -0.159986 0.046544999999999996 0.041962 0.9585109999999997
